sku,model,color_id,color_name,storage_id,storage_name,trocable_id,product_id,cellphone_condition_id,cellphone_condition_type,enable_membership,product_name,condition_name,price_new,price_current,price_invoice_current,price_one_installment_current,featured,discount,stock,super_discount,installments,installment_value,interest,installments_info,urlHash,url,title,images
108.0,iPhone 4G,2.0,Branco,17.0,32GB,108.0,13.0,6.0,used,False,iPhone 4G 32GB Branco,Muito Bom,899,379,379.00,379.00,False,57.0,0.0,True,12.0,31.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#13-iphone-4g-32gb-branco-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4g#13-iphone-4g-32gb-branco-muito-bom-6,Comprar iPhone 4G 32GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344193-branco-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344193-branco-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344193-branco-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344195-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344195-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344195-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344196-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344196-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344196-branco-traseira.png""}]"
109.0,iPhone 4G,2.0,Branco,17.0,32GB,109.0,13.0,5.0,used,False,iPhone 4G 32GB Branco,Excelente,899,439,439.00,439.00,False,51.0,0.0,True,12.0,36.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#13-iphone-4g-32gb-branco-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4g#13-iphone-4g-32gb-branco-excelente-5,Comprar iPhone 4G 32GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344193-branco-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344193-branco-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344193-branco-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344195-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344195-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344195-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344196-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344196-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344196-branco-traseira.png""}]"
115.0,iPhone 4S,1.0,Preto,15.0,8GB,115.0,14.0,6.0,used,False,iPhone 4S 8GB Preto,Muito Bom,800,319,319.00,319.00,False,60.0,1.0,True,12.0,26.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#14-iphone-4s-8gb-preto-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4s#14-iphone-4s-8gb-preto-muito-bom-6,Comprar iPhone 4S 8GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-4s-8gb-preto.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-4s-8gb-preto.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-4s-8gb-preto.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583446b4-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583446b4-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583446b4-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583446b7-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583446b7-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583446b7-preto-traseira.png""}]"
116.0,iPhone 4S,1.0,Preto,15.0,8GB,116.0,14.0,5.0,used,False,iPhone 4S 8GB Preto,Excelente,800,369,369.00,369.00,False,53.0,1.0,True,12.0,30.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#14-iphone-4s-8gb-preto-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4s#14-iphone-4s-8gb-preto-excelente-5,Comprar iPhone 4S 8GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-4s-8gb-preto.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-4s-8gb-preto.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-4s-8gb-preto.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583446b4-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583446b4-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583446b4-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583446b7-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583446b7-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583446b7-preto-traseira.png""}]"
122.0,iPhone 4S,2.0,Branco,15.0,8GB,122.0,15.0,6.0,used,False,iPhone 4S 8GB Branco,Muito Bom,800,319,319.00,319.00,False,60.0,1.0,True,12.0,26.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#15-iphone-4s-8gb-branco-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4s#15-iphone-4s-8gb-branco-muito-bom-6,Comprar iPhone 4S 8GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-4s-8gb-branco.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-4s-8gb-branco.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-4s-8gb-branco.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344690-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344690-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344690-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344693-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344693-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344693-branco-traseira.png""}]"
123.0,iPhone 4S,2.0,Branco,15.0,8GB,123.0,15.0,5.0,used,False,iPhone 4S 8GB Branco,Excelente,800,369,369.00,369.00,False,53.0,1.0,True,12.0,30.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#15-iphone-4s-8gb-branco-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4s#15-iphone-4s-8gb-branco-excelente-5,Comprar iPhone 4S 8GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-4s-8gb-branco.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-4s-8gb-branco.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-4s-8gb-branco.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344690-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344690-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344690-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344693-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344693-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344693-branco-traseira.png""}]"
129.0,iPhone 4S,1.0,Preto,16.0,16GB,129.0,16.0,6.0,used,False,iPhone 4S 16GB Preto,Muito Bom,850,359,359.00,359.00,False,57.0,0.0,True,12.0,29.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#16-iphone-4s-16gb-preto-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4s#16-iphone-4s-16gb-preto-muito-bom-6,Comprar iPhone 4S 16GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344564-preto-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344564-preto-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344564-preto-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344566-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344566-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344566-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344568-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344568-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344568-preto-traseira.png""}]"
130.0,iPhone 4S,1.0,Preto,16.0,16GB,130.0,16.0,5.0,used,False,iPhone 4S 16GB Preto,Excelente,850,399,399.00,399.00,False,53.0,0.0,True,12.0,33.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#16-iphone-4s-16gb-preto-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4s#16-iphone-4s-16gb-preto-excelente-5,Comprar iPhone 4S 16GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344564-preto-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344564-preto-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344564-preto-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344566-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344566-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344566-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344568-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344568-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344568-preto-traseira.png""}]"
136.0,iPhone 4S,2.0,Branco,16.0,16GB,136.0,17.0,6.0,used,False,iPhone 4S 16GB Branco,Muito Bom,850,359,359.00,359.00,False,57.0,0.0,True,12.0,29.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#17-iphone-4s-16gb-branco-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4s#17-iphone-4s-16gb-branco-muito-bom-6,Comprar iPhone 4S 16GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344534-branco-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344534-branco-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344534-branco-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344536-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344536-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344536-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344538-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344538-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344538-branco-traseira.png""}]"
137.0,iPhone 4S,2.0,Branco,16.0,16GB,137.0,17.0,5.0,used,False,iPhone 4S 16GB Branco,Excelente,850,399,399.00,399.00,False,53.0,0.0,True,12.0,33.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#17-iphone-4s-16gb-branco-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4s#17-iphone-4s-16gb-branco-excelente-5,Comprar iPhone 4S 16GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344534-branco-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344534-branco-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344534-branco-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344536-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344536-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344536-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344538-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344538-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344538-branco-traseira.png""}]"
143.0,iPhone 4S,1.0,Preto,17.0,32GB,143.0,18.0,6.0,used,False,iPhone 4S 32GB Preto,Muito Bom,900,459,459.00,459.00,False,49.0,0.0,True,12.0,38.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#18-iphone-4s-32gb-preto-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4s#18-iphone-4s-32gb-preto-muito-bom-6,Comprar iPhone 4S 32GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-4s-32gb-preto.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-4s-32gb-preto.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-4s-32gb-preto.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583445e7-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583445e7-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583445e7-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583445e9-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583445e9-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583445e9-preto-traseira.png""}]"
144.0,iPhone 4S,1.0,Preto,17.0,32GB,144.0,18.0,5.0,used,False,iPhone 4S 32GB Preto,Excelente,900,529,529.00,529.00,False,41.0,0.0,True,12.0,44.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#18-iphone-4s-32gb-preto-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4s#18-iphone-4s-32gb-preto-excelente-5,Comprar iPhone 4S 32GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-4s-32gb-preto.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-4s-32gb-preto.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-4s-32gb-preto.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583445e7-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583445e7-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583445e7-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583445e9-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583445e9-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583445e9-preto-traseira.png""}]"
150.0,iPhone 4S,2.0,Branco,17.0,32GB,150.0,19.0,6.0,used,False,iPhone 4S 32GB Branco,Muito Bom,900,459,459.00,459.00,False,49.0,0.0,True,12.0,38.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#19-iphone-4s-32gb-branco-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4s#19-iphone-4s-32gb-branco-muito-bom-6,Comprar iPhone 4S 32GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/5834459b-branco-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834459b-branco-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834459b-branco-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/5834459f-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834459f-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834459f-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583445a1-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583445a1-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583445a1-branco-traseira.png""}]"
151.0,iPhone 4S,2.0,Branco,17.0,32GB,151.0,19.0,5.0,used,False,iPhone 4S 32GB Branco,Excelente,900,529,529.00,529.00,False,41.0,0.0,True,12.0,44.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#19-iphone-4s-32gb-branco-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4s#19-iphone-4s-32gb-branco-excelente-5,Comprar iPhone 4S 32GB Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/5834459b-branco-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834459b-branco-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834459b-branco-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/5834459f-branco-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834459f-branco-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834459f-branco-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583445a1-branco-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583445a1-branco-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583445a1-branco-traseira.png""}]"
157.0,iPhone 4S,1.0,Preto,18.0,64GB,157.0,20.0,6.0,used,False,iPhone 4S 64GB Preto,Muito Bom,1050,519,519.00,519.00,False,50.0,0.0,True,12.0,43.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#20-iphone-4s-64gb-preto-muito-bom-6,https://www.trocafone.com/celulares/iphone/m/iphone-4s#20-iphone-4s-64gb-preto-muito-bom-6,Comprar iPhone 4S 64GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344650-preto-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344650-preto-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344650-preto-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344651-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344651-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344651-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344653-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344653-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344653-preto-traseira.png""}]"
158.0,iPhone 4S,1.0,Preto,18.0,64GB,158.0,20.0,5.0,used,False,iPhone 4S 64GB Preto,Excelente,1050,599,599.00,599.00,False,42.0,0.0,True,12.0,49.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#20-iphone-4s-64gb-preto-excelente-5,https://www.trocafone.com/celulares/iphone/m/iphone-4s#20-iphone-4s-64gb-preto-excelente-5,Comprar iPhone 4S 64GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58344650-preto-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344650-preto-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344650-preto-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344651-preto-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344651-preto-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344651-preto-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58344653-preto-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58344653-preto-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58344653-preto-traseira.png""}]"
